id	hate_type	hate_severity	to_whom	model
104694	None	Little to None	None	csebuetnlp/banglabert
939708	Abusive	Little to None	Individual	csebuetnlp/banglabert
918343	None	Little to None	None	csebuetnlp/banglabert
169088	None	Little to None	None	csebuetnlp/banglabert
559219	Political Hate	Mild	Individual	csebuetnlp/banglabert
313940	Profane	Severe	Individual	csebuetnlp/banglabert
156518	None	Little to None	None	csebuetnlp/banglabert
475465	None	Little to None	None	csebuetnlp/banglabert
796521	None	Little to None	None	csebuetnlp/banglabert
340667	None	Little to None	None	csebuetnlp/banglabert
871730	None	Little to None	None	csebuetnlp/banglabert
526989	None	Little to None	None	csebuetnlp/banglabert
2000	Profane	Severe	Individual	csebuetnlp/banglabert
770360	None	Little to None	None	csebuetnlp/banglabert
97016	None	Little to None	None	csebuetnlp/banglabert
759827	None	Little to None	None	csebuetnlp/banglabert
121027	None	Little to None	None	csebuetnlp/banglabert
398334	None	Little to None	None	csebuetnlp/banglabert
88547	Abusive	Mild	Organization	csebuetnlp/banglabert
388063	Abusive	Mild	Society	csebuetnlp/banglabert
584267	None	Little to None	None	csebuetnlp/banglabert
199146	None	Little to None	None	csebuetnlp/banglabert
862801	None	Little to None	None	csebuetnlp/banglabert
663203	None	Little to None	Society	csebuetnlp/banglabert
384078	None	Little to None	None	csebuetnlp/banglabert
674707	None	Little to None	None	csebuetnlp/banglabert
248801	None	Little to None	None	csebuetnlp/banglabert
434904	None	Little to None	None	csebuetnlp/banglabert
892832	Political Hate	Little to None	Organization	csebuetnlp/banglabert
849635	None	Little to None	None	csebuetnlp/banglabert
357655	None	Little to None	None	csebuetnlp/banglabert
38822	Abusive	Little to None	None	csebuetnlp/banglabert
15868	None	Little to None	None	csebuetnlp/banglabert
92875	None	Little to None	None	csebuetnlp/banglabert
881948	None	Little to None	None	csebuetnlp/banglabert
930602	None	Little to None	None	csebuetnlp/banglabert
297212	None	Little to None	None	csebuetnlp/banglabert
720687	None	Little to None	None	csebuetnlp/banglabert
129760	None	Little to None	None	csebuetnlp/banglabert
195054	Political Hate	Mild	Organization	csebuetnlp/banglabert
109394	None	Little to None	None	csebuetnlp/banglabert
869427	None	Little to None	None	csebuetnlp/banglabert
916439	Profane	Severe	Individual	csebuetnlp/banglabert
137360	None	Little to None	None	csebuetnlp/banglabert
617422	None	Little to None	None	csebuetnlp/banglabert
78119	None	Little to None	None	csebuetnlp/banglabert
723502	None	Little to None	None	csebuetnlp/banglabert
478562	Abusive	Little to None	Community	csebuetnlp/banglabert
65211	Political Hate	Mild	Organization	csebuetnlp/banglabert
509559	None	Little to None	Individual	csebuetnlp/banglabert
326033	Profane	Severe	Individual	csebuetnlp/banglabert
863542	Political Hate	Mild	Organization	csebuetnlp/banglabert
700913	Political Hate	Mild	None	csebuetnlp/banglabert
674516	None	Little to None	None	csebuetnlp/banglabert
559600	Abusive	Mild	Individual	csebuetnlp/banglabert
503290	None	Little to None	None	csebuetnlp/banglabert
896878	None	Little to None	None	csebuetnlp/banglabert
134107	None	Little to None	None	csebuetnlp/banglabert
249718	None	Little to None	None	csebuetnlp/banglabert
163349	None	Little to None	None	csebuetnlp/banglabert
401513	None	Little to None	None	csebuetnlp/banglabert
650595	Abusive	Mild	Individual	csebuetnlp/banglabert
752284	None	Little to None	None	csebuetnlp/banglabert
865890	None	Little to None	None	csebuetnlp/banglabert
186435	None	Little to None	None	csebuetnlp/banglabert
373339	None	Little to None	None	csebuetnlp/banglabert
286709	None	Little to None	None	csebuetnlp/banglabert
643016	None	Little to None	None	csebuetnlp/banglabert
27134	None	Little to None	None	csebuetnlp/banglabert
593062	None	Little to None	None	csebuetnlp/banglabert
676443	None	Little to None	None	csebuetnlp/banglabert
614707	None	Little to None	None	csebuetnlp/banglabert
61510	Abusive	Mild	Organization	csebuetnlp/banglabert
153559	None	Little to None	None	csebuetnlp/banglabert
433441	None	Little to None	None	csebuetnlp/banglabert
216305	Political Hate	Mild	Organization	csebuetnlp/banglabert
910124	None	Little to None	Society	csebuetnlp/banglabert
620809	Abusive	Mild	Individual	csebuetnlp/banglabert
932421	Abusive	Mild	None	csebuetnlp/banglabert
425270	Profane	Severe	Individual	csebuetnlp/banglabert
273781	None	Little to None	None	csebuetnlp/banglabert
187613	Political Hate	Mild	Individual	csebuetnlp/banglabert
124364	None	Little to None	None	csebuetnlp/banglabert
877298	None	Little to None	None	csebuetnlp/banglabert
605600	Abusive	Little to None	Individual	csebuetnlp/banglabert
349142	None	Little to None	None	csebuetnlp/banglabert
780477	None	Little to None	None	csebuetnlp/banglabert
850714	Abusive	Mild	Individual	csebuetnlp/banglabert
182549	Political Hate	Mild	Organization	csebuetnlp/banglabert
591436	None	Little to None	None	csebuetnlp/banglabert
532973	None	Little to None	None	csebuetnlp/banglabert
254837	None	Little to None	Individual	csebuetnlp/banglabert
570134	None	Little to None	None	csebuetnlp/banglabert
600873	None	Little to None	None	csebuetnlp/banglabert
897692	Abusive	Little to None	Community	csebuetnlp/banglabert
145602	None	Little to None	None	csebuetnlp/banglabert
674074	None	Little to None	None	csebuetnlp/banglabert
617154	Abusive	Mild	Individual	csebuetnlp/banglabert
131424	None	Little to None	None	csebuetnlp/banglabert
863095	None	Little to None	None	csebuetnlp/banglabert
753046	Political Hate	Mild	Society	csebuetnlp/banglabert
889442	None	Little to None	None	csebuetnlp/banglabert
290088	Political Hate	Little to None	None	csebuetnlp/banglabert
158006	None	Little to None	None	csebuetnlp/banglabert
915317	None	Little to None	None	csebuetnlp/banglabert
928884	Profane	Severe	Individual	csebuetnlp/banglabert
845497	Political Hate	Little to None	Organization	csebuetnlp/banglabert
337012	None	Little to None	None	csebuetnlp/banglabert
806329	None	Little to None	None	csebuetnlp/banglabert
513110	None	Little to None	None	csebuetnlp/banglabert
313334	None	Little to None	None	csebuetnlp/banglabert
843096	Profane	Severe	Individual	csebuetnlp/banglabert
406040	None	Little to None	None	csebuetnlp/banglabert
436473	None	Little to None	None	csebuetnlp/banglabert
864150	None	Little to None	None	csebuetnlp/banglabert
307617	None	Mild	Individual	csebuetnlp/banglabert
486690	None	Little to None	None	csebuetnlp/banglabert
197326	Political Hate	Mild	Organization	csebuetnlp/banglabert
295541	Abusive	Severe	Individual	csebuetnlp/banglabert
264754	None	Little to None	Individual	csebuetnlp/banglabert
214178	None	Little to None	None	csebuetnlp/banglabert
288143	None	Little to None	None	csebuetnlp/banglabert
77822	Profane	Severe	Individual	csebuetnlp/banglabert
659471	Abusive	Little to None	Organization	csebuetnlp/banglabert
441154	Religious Hate	Mild	Community	csebuetnlp/banglabert
304049	Abusive	Mild	Individual	csebuetnlp/banglabert
635950	None	Little to None	None	csebuetnlp/banglabert
863812	Profane	Severe	Individual	csebuetnlp/banglabert
642147	None	Little to None	None	csebuetnlp/banglabert
206032	Political Hate	Mild	Organization	csebuetnlp/banglabert
936269	None	Little to None	None	csebuetnlp/banglabert
87245	None	Little to None	None	csebuetnlp/banglabert
831967	Political Hate	Little to None	None	csebuetnlp/banglabert
773650	None	Little to None	None	csebuetnlp/banglabert
578805	Profane	Severe	Individual	csebuetnlp/banglabert
54423	None	Little to None	None	csebuetnlp/banglabert
187408	None	Little to None	None	csebuetnlp/banglabert
446182	None	Little to None	None	csebuetnlp/banglabert
240952	Abusive	Severe	None	csebuetnlp/banglabert
609430	None	Little to None	None	csebuetnlp/banglabert
32107	None	Little to None	None	csebuetnlp/banglabert
257935	None	Little to None	None	csebuetnlp/banglabert
823899	None	Little to None	None	csebuetnlp/banglabert
685145	None	Little to None	None	csebuetnlp/banglabert
398331	Political Hate	Little to None	Individual	csebuetnlp/banglabert
153024	None	Little to None	None	csebuetnlp/banglabert
175531	Profane	Severe	Individual	csebuetnlp/banglabert
446560	Profane	Severe	Individual	csebuetnlp/banglabert
418942	None	Little to None	None	csebuetnlp/banglabert
594047	None	Little to None	None	csebuetnlp/banglabert
542787	None	Little to None	None	csebuetnlp/banglabert
506353	None	Mild	Organization	csebuetnlp/banglabert
841821	None	Little to None	None	csebuetnlp/banglabert
427816	Political Hate	Mild	Organization	csebuetnlp/banglabert
186081	Political Hate	Severe	Organization	csebuetnlp/banglabert
63181	None	Little to None	None	csebuetnlp/banglabert
474439	None	Little to None	None	csebuetnlp/banglabert
266781	Religious Hate	Severe	Individual	csebuetnlp/banglabert
863333	None	Little to None	None	csebuetnlp/banglabert
99308	None	Little to None	None	csebuetnlp/banglabert
411516	Abusive	Mild	Society	csebuetnlp/banglabert
917711	Abusive	Little to None	None	csebuetnlp/banglabert
297791	Abusive	Little to None	Individual	csebuetnlp/banglabert
837511	None	Little to None	None	csebuetnlp/banglabert
516611	None	Little to None	None	csebuetnlp/banglabert
361540	None	Little to None	None	csebuetnlp/banglabert
289632	None	Little to None	None	csebuetnlp/banglabert
557898	Abusive	Little to None	Society	csebuetnlp/banglabert
478098	None	Little to None	None	csebuetnlp/banglabert
219774	None	Little to None	None	csebuetnlp/banglabert
639571	None	Mild	None	csebuetnlp/banglabert
458029	Profane	Severe	Society	csebuetnlp/banglabert
26006	Profane	Severe	Community	csebuetnlp/banglabert
615341	None	Little to None	None	csebuetnlp/banglabert
365272	Abusive	Mild	Community	csebuetnlp/banglabert
446152	Profane	Severe	Organization	csebuetnlp/banglabert
924516	None	Little to None	None	csebuetnlp/banglabert
912732	None	Little to None	None	csebuetnlp/banglabert
3376	None	Little to None	None	csebuetnlp/banglabert
873206	None	Little to None	None	csebuetnlp/banglabert
147620	None	Little to None	None	csebuetnlp/banglabert
48729	None	Little to None	None	csebuetnlp/banglabert
118706	Abusive	Mild	Individual	csebuetnlp/banglabert
496287	None	Little to None	None	csebuetnlp/banglabert
633278	None	Little to None	None	csebuetnlp/banglabert
556423	None	Little to None	None	csebuetnlp/banglabert
192902	None	Little to None	None	csebuetnlp/banglabert
750879	None	Little to None	Individual	csebuetnlp/banglabert
715529	None	Little to None	None	csebuetnlp/banglabert
134711	None	Little to None	None	csebuetnlp/banglabert
660107	None	Little to None	None	csebuetnlp/banglabert
437345	None	Little to None	None	csebuetnlp/banglabert
214891	Political Hate	Mild	Organization	csebuetnlp/banglabert
900908	None	Little to None	Organization	csebuetnlp/banglabert
763719	None	Little to None	None	csebuetnlp/banglabert
315444	Abusive	Severe	Community	csebuetnlp/banglabert
455707	None	Little to None	None	csebuetnlp/banglabert
290653	None	Little to None	None	csebuetnlp/banglabert
691850	None	Little to None	None	csebuetnlp/banglabert
318941	Abusive	Severe	Community	csebuetnlp/banglabert
182737	None	Little to None	Organization	csebuetnlp/banglabert
285028	Political Hate	Mild	Organization	csebuetnlp/banglabert
904223	None	Little to None	None	csebuetnlp/banglabert
291039	None	Little to None	None	csebuetnlp/banglabert
645637	None	Little to None	Community	csebuetnlp/banglabert
328958	None	Little to None	None	csebuetnlp/banglabert
168539	None	Little to None	None	csebuetnlp/banglabert
375694	None	Little to None	None	csebuetnlp/banglabert
501348	Abusive	Little to None	None	csebuetnlp/banglabert
30143	None	Little to None	None	csebuetnlp/banglabert
565055	None	Little to None	None	csebuetnlp/banglabert
481211	None	Little to None	None	csebuetnlp/banglabert
8371	None	Little to None	None	csebuetnlp/banglabert
757645	None	Little to None	None	csebuetnlp/banglabert
738411	Abusive	Little to None	Individual	csebuetnlp/banglabert
767666	Political Hate	Little to None	Society	csebuetnlp/banglabert
261763	None	Little to None	None	csebuetnlp/banglabert
351660	Profane	Severe	Individual	csebuetnlp/banglabert
476158	Political Hate	Mild	Individual	csebuetnlp/banglabert
865803	None	Little to None	None	csebuetnlp/banglabert
111001	None	Little to None	Organization	csebuetnlp/banglabert
61880	Abusive	Little to None	None	csebuetnlp/banglabert
530551	None	Little to None	None	csebuetnlp/banglabert
583453	None	Little to None	None	csebuetnlp/banglabert
764722	None	Little to None	None	csebuetnlp/banglabert
511997	Abusive	Little to None	Individual	csebuetnlp/banglabert
884021	None	Little to None	None	csebuetnlp/banglabert
434129	None	Little to None	None	csebuetnlp/banglabert
318573	None	Little to None	None	csebuetnlp/banglabert
760589	Abusive	Severe	Society	csebuetnlp/banglabert
804650	None	Little to None	None	csebuetnlp/banglabert
528897	None	Little to None	None	csebuetnlp/banglabert
716202	None	Little to None	None	csebuetnlp/banglabert
670284	None	Little to None	None	csebuetnlp/banglabert
869145	Abusive	Mild	Individual	csebuetnlp/banglabert
565795	None	Little to None	None	csebuetnlp/banglabert
801623	None	Little to None	None	csebuetnlp/banglabert
553622	None	Little to None	None	csebuetnlp/banglabert
690373	None	Little to None	None	csebuetnlp/banglabert
421996	Abusive	Little to None	None	csebuetnlp/banglabert
584595	None	Little to None	None	csebuetnlp/banglabert
790924	None	Little to None	None	csebuetnlp/banglabert
839704	Political Hate	Mild	Individual	csebuetnlp/banglabert
939459	None	Mild	Community	csebuetnlp/banglabert
533215	None	Little to None	None	csebuetnlp/banglabert
72989	Political Hate	Mild	Organization	csebuetnlp/banglabert
577898	None	Little to None	None	csebuetnlp/banglabert
912409	None	Little to None	None	csebuetnlp/banglabert
53215	Profane	Severe	Individual	csebuetnlp/banglabert
475181	None	Little to None	None	csebuetnlp/banglabert
220520	None	Little to None	None	csebuetnlp/banglabert
773174	None	Little to None	None	csebuetnlp/banglabert
758814	Profane	Severe	Society	csebuetnlp/banglabert
606304	None	Little to None	None	csebuetnlp/banglabert
500972	None	Little to None	None	csebuetnlp/banglabert
685233	None	Little to None	None	csebuetnlp/banglabert
475996	None	Little to None	None	csebuetnlp/banglabert
741328	None	Little to None	None	csebuetnlp/banglabert
236813	Political Hate	Little to None	Individual	csebuetnlp/banglabert
250911	Abusive	Little to None	Society	csebuetnlp/banglabert
184353	Abusive	Little to None	None	csebuetnlp/banglabert
502301	None	Little to None	None	csebuetnlp/banglabert
104489	None	Little to None	None	csebuetnlp/banglabert
744914	None	Little to None	None	csebuetnlp/banglabert
446232	Abusive	Mild	Organization	csebuetnlp/banglabert
481561	Abusive	Mild	Community	csebuetnlp/banglabert
191354	None	Little to None	None	csebuetnlp/banglabert
900461	None	Little to None	None	csebuetnlp/banglabert
415829	Abusive	Little to None	Society	csebuetnlp/banglabert
613833	Profane	Severe	None	csebuetnlp/banglabert
718306	Abusive	Mild	Individual	csebuetnlp/banglabert
496351	Profane	Severe	Individual	csebuetnlp/banglabert
708366	None	Little to None	None	csebuetnlp/banglabert
578669	None	Little to None	None	csebuetnlp/banglabert
487410	None	Little to None	None	csebuetnlp/banglabert
360171	Profane	Severe	None	csebuetnlp/banglabert
97036	Profane	Severe	Community	csebuetnlp/banglabert
782954	None	Little to None	None	csebuetnlp/banglabert
881673	Profane	Mild	Individual	csebuetnlp/banglabert
193131	Political Hate	Mild	Society	csebuetnlp/banglabert
113089	None	Little to None	None	csebuetnlp/banglabert
640459	None	Little to None	None	csebuetnlp/banglabert
863300	Abusive	Mild	Community	csebuetnlp/banglabert
166765	None	Little to None	None	csebuetnlp/banglabert
465600	Political Hate	Mild	Organization	csebuetnlp/banglabert
