id	hate_severity	model
619424	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
338317	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
208842	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
297713	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
198549	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
240451	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
432313	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
556009	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
291078	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
647866	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
885374	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
149363	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
169573	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
456507	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
589233	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
112377	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
831724	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
5407	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
15943	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
741246	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
61405	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
915869	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
511267	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
1471	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
367605	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
174842	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
137391	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
840729	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
416127	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
330333	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
670421	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
242499	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
144117	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
639424	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
394368	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
291259	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
142509	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
226408	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
486351	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
865343	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
490548	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
430804	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
292631	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
399708	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
62074	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
277817	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
451449	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
937837	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
69996	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
472779	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
593869	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
113374	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
295098	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
688164	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
754307	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
185344	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
206819	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
776128	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
438265	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
586064	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
588534	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
863686	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
694501	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
97900	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
166900	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
109971	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
497464	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
376477	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
65718	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
784043	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
702897	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
352371	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
52223	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
131128	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
13831	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
148597	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
60602	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
752509	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
730085	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
625048	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
541629	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
895206	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
725993	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
296053	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
240086	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
106374	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
2358	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
655996	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
2640	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
583695	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
740126	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
116038	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
839438	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
216777	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
717153	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
628314	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
49560	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
484546	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
411292	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
739397	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
33049	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
234943	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
85567	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
898840	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
110149	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
928802	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
65232	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
609733	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
607110	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
656146	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
122819	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
924773	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
855239	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
455140	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
172685	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
705941	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
317297	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
637876	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
198449	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
822721	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
347419	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
503146	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
601962	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
847061	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
449847	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
266272	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
579593	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
696370	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
282600	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
901656	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
348015	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
436616	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
257730	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
662170	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
385756	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
359726	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
660956	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
767839	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
104694	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
939708	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
918343	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
169088	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
559219	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
313940	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
156518	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
475465	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
796521	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
340667	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
871730	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
526989	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
2000	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
770360	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
97016	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
759827	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
121027	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
398334	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
88547	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
388063	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
584267	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
199146	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
862801	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
663203	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
384078	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
674707	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
248801	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
434904	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
892832	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
849635	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
357655	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
38822	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
15868	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
92875	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
881948	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
930602	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
297212	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
720687	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
129760	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
195054	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
109394	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
869427	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
916439	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
137360	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
617422	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
78119	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
723502	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
478562	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
65211	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
509559	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
326033	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
863542	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
700913	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
674516	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
559600	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
503290	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
896878	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
134107	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
249718	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
163349	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
401513	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
650595	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
752284	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
865890	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
186435	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
373339	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
286709	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
643016	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
27134	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
593062	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
676443	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
614707	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
61510	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
153559	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
433441	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
216305	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
910124	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
620809	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
932421	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
425270	Severe	enhanced_cascade_cv(banglabert->enhanced_banglabert)
273781	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
187613	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
124364	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
877298	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
605600	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
349142	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
780477	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
850714	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
182549	Mild	enhanced_cascade_cv(banglabert->enhanced_banglabert)
591436	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
532973	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
254837	Little to None	enhanced_cascade_cv(banglabert->enhanced_banglabert)
